frame,x1,y1,x2,y2,confidence,class_id
148,186.59706,256.45566,264.95044,311.06985,0.88934475,1.0
148,135.2383,218.27629,212.14288,332.13318,0.8793859,2.0
149,203.93922,229.4208,305.9243,529.85223,0.933293,6.0
149,109.72728,214.87938,201.92232,594.2359,0.93091,6.0
149,132.87598,217.52025,208.86089,322.39154,0.8873671,2.0
150,197.2803,232.75748,306.9478,529.39624,0.92948854,6.0
150,105.29885,214.57141,203.24725,594.7448,0.9270297,6.0
150,132.10364,217.42383,210.17111,328.23706,0.6352234,2.0
151,191.42804,234.5454,306.47437,528.1125,0.93818873,6.0
151,100.5652,218.35863,206.15785,594.932,0.93046457,6.0
151,143.5468,218.71182,208.93292,330.9066,0.37041017,2.0
152,95.996735,219.69545,207.33292,594.1222,0.938168,6.0
152,192.89987,237.27188,303.40863,528.5217,0.9188216,6.0
152,133.3646,221.17152,207.94078,327.44702,0.54658806,2.0
153,92.771385,223.44579,208.32912,594.82935,0.93850857,6.0
153,209.70328,237.743,305.1752,530.29584,0.90399456,6.0
153,132.59575,224.12553,210.98294,338.0538,0.30868655,2.0
154,87.386284,229.73419,203.83054,594.8331,0.94764864,6.0
154,215.21916,236.60753,312.43335,531.5455,0.93418336,6.0
154,140.12747,230.62799,206.83961,349.02533,0.4370896,2.0
155,83.193695,237.10963,204.39372,593.97614,0.9452074,6.0
155,208.92146,225.76363,317.92032,545.3718,0.9372389,6.0
155,141.54037,238.00081,206.8445,349.4414,0.41373062,2.0
156,83.3742,248.88756,201.8734,595.5331,0.9426753,6.0
156,197.23532,227.05751,318.78046,544.6818,0.94212055,6.0
157,80.57628,263.04388,201.81316,596.00995,0.9383245,6.0
157,201.04552,232.15099,318.2875,534.27313,0.9315886,6.0
157,135.96153,262.0663,207.57918,355.02206,0.27009702,2.0
158,75.27764,269.85757,203.706,596.74866,0.94290024,6.0
158,201.62146,227.48848,320.26666,535.6807,0.93575907,6.0
159,73.3091,276.24045,205.29724,596.5105,0.9399965,6.0
159,201.7651,225.26134,320.25098,535.6159,0.93693274,6.0
160,71.46827,279.77255,206.55338,597.22833,0.9387978,6.0
160,202.98232,223.73158,320.76755,535.4773,0.9237467,6.0
160,67.94388,264.17303,234.32497,302.17993,0.6277777,1.0
161,71.99457,291.35913,204.27625,596.7732,0.92899704,6.0
161,203.35649,223.49754,322.7106,535.24817,0.9092873,6.0
161,68.94753,264.2483,232.1617,305.1614,0.7042933,1.0
161,152.11308,292.97836,203.74521,383.69055,0.3937181,2.0
162,72.98251,290.4127,202.49507,596.919,0.92437744,6.0
162,170.42372,223.11781,327.4958,537.79114,0.8325969,6.0
162,80.47314,265.22958,231.66669,312.0745,0.59932595,1.0
163,72.14503,306.7219,201.17572,597.53906,0.91497016,6.0
163,189.64525,223.38597,324.54282,536.3875,0.8490735,6.0
164,199.63533,218.42957,318.4471,556.17334,0.90803194,6.0
164,72.10024,307.48065,202.49161,595.48004,0.9020136,6.0
165,202.67944,224.98753,319.57825,573.36926,0.9241574,6.0
165,72.63201,278.00912,201.61961,596.3026,0.9093433,6.0
166,210.98413,225.12315,319.1304,589.28564,0.92529553,6.0
166,72.698784,277.0351,202.09451,595.4266,0.8102002,6.0
167,76.38419,275.10846,187.66882,591.338,0.9121085,6.0
167,193.27252,225.33777,319.55588,589.4569,0.8919163,6.0
168,188.35008,225.85927,317.5515,590.11975,0.93641955,6.0
168,75.88602,272.0145,187.83873,586.1912,0.93193036,6.0
169,191.47688,224.48622,317.2454,595.0225,0.938373,6.0
169,77.521286,261.57175,190.54143,578.9877,0.9228374,6.0
170,196.16129,223.46446,318.02246,592.01575,0.93675524,6.0
170,74.6314,256.27264,188.89325,571.5291,0.9159959,6.0
171,194.66312,220.93591,320.1973,590.6869,0.9317138,6.0
171,72.470436,249.14803,190.94989,562.4097,0.92664576,6.0
172,187.04187,219.02434,323.501,596.6669,0.9458743,6.0
172,70.37917,239.3258,192.80717,552.5139,0.92646986,6.0
173,181.93167,214.91953,326.56564,605.8879,0.94439375,6.0
173,65.78573,234.9995,189.55739,542.8527,0.9396905,6.0
173,120.70243,234.24048,192.69673,314.152,0.90997934,2.0
174,181.95486,208.332,331.19818,629.47614,0.94195896,6.0
174,65.76566,228.82054,183.56874,533.37274,0.94167393,6.0
174,114.27877,229.43288,184.97246,303.94644,0.7593444,2.0
175,71.0858,221.72969,176.16606,522.3599,0.9448028,6.0
175,183.41827,197.2158,334.9142,640.7934,0.94147474,6.0
176,72.38646,218.31718,170.66042,516.4264,0.9417905,6.0
176,186.42938,192.33636,338.52563,648.5228,0.93635255,6.0
177,70.208916,221.77614,170.33829,515.0732,0.9421314,6.0
177,187.64255,191.35887,346.96332,652.63403,0.93843424,6.0
177,71.491135,223.1461,170.54411,341.84277,0.55491334,5.0
177,74.329735,223.12964,170.84879,342.21722,0.41375417,2.0
178,68.09614,221.231,172.08762,515.96234,0.9421718,6.0
178,189.1522,191.40765,361.98065,645.992,0.94137657,6.0
178,69.52113,223.81482,172.19994,340.95392,0.8999695,5.0
179,65.32513,222.87738,172.49828,516.5817,0.9421526,6.0
179,195.86745,191.55519,366.98428,649.50684,0.93595695,6.0
179,68.03583,226.42549,170.45415,341.4375,0.91403735,5.0
180,66.03535,222.06003,171.4251,516.4937,0.93762136,6.0
180,207.98267,189.07582,365.39288,652.3729,0.9324646,6.0
180,66.743835,225.58134,168.62932,345.84952,0.74772173,5.0
181,214.23329,191.02151,367.42203,647.14044,0.94151646,6.0
181,67.92702,223.11,172.87317,515.84143,0.9373566,6.0
182,221.5246,189.62187,366.93274,651.9655,0.9402533,6.0
182,70.062416,221.84799,179.32191,516.40533,0.9318983,6.0
183,220.76901,190.40382,368.0,653.86383,0.93922096,6.0
183,70.956566,220.9498,180.46294,517.43134,0.930805,6.0
183,73.351776,222.19498,164.59236,324.3278,0.2628929,2.0
184,223.16293,193.0871,368.0,654.0363,0.9343475,6.0
184,68.071236,220.99489,189.00018,519.9003,0.9316115,6.0
184,72.328514,221.94437,168.75522,329.96594,0.3585919,2.0
185,69.81095,220.64043,194.45746,521.7487,0.93419576,6.0
185,229.86526,195.93932,368.0,652.92175,0.93243134,6.0
186,71.36719,220.99217,198.05777,523.93274,0.93250483,6.0
186,235.41074,198.23236,368.0,652.9439,0.9309488,6.0
187,74.01164,224.26169,202.91641,527.14453,0.9284231,6.0
187,240.2093,200.5508,368.0,651.8103,0.9262798,6.0
188,72.03522,226.49306,206.26675,529.34564,0.92796034,6.0
188,243.06737,200.02225,368.0,652.0664,0.9213443,6.0
189,75.50765,227.47554,206.81775,533.9431,0.92900044,6.0
189,246.70682,198.65887,368.0,652.1726,0.9046845,6.0
190,77.16788,227.71977,205.41273,539.2909,0.9335641,6.0
190,250.372,197.02748,368.0,650.5258,0.89142466,6.0
191,73.37208,223.57013,207.13704,541.5358,0.9314521,6.0
191,256.8547,195.9668,368.0,649.1992,0.8600508,6.0
192,86.1873,220.10143,208.24446,544.6045,0.9404714,6.0
192,254.79971,195.71019,368.0,649.51575,0.87612385,6.0
192,110.98615,221.62256,199.25055,319.02826,0.87200755,2.0
193,97.58614,217.80023,209.39282,546.3821,0.93212694,6.0
193,254.1605,195.2114,368.0,648.66144,0.88796717,6.0
193,121.7456,219.26262,199.9733,305.83737,0.84893405,2.0
194,112.37066,214.35016,210.75636,544.32794,0.9257114,6.0
194,126.75094,215.49243,208.94662,307.48575,0.8901391,2.0
194,256.76352,194.79393,368.0,648.4227,0.88253516,6.0
195,117.22061,211.78383,215.56287,541.2174,0.9241079,6.0
195,259.66812,192.68756,368.0,649.24695,0.8810406,6.0
195,132.51904,213.02063,210.37148,305.6987,0.7920322,2.0
196,120.92103,211.17162,220.97827,542.1841,0.9194409,6.0
196,263.95587,190.5965,367.86182,649.6008,0.89233536,6.0
196,137.16455,213.23761,216.80293,303.96457,0.827991,2.0
197,122.59052,211.96379,225.0603,543.28015,0.9204238,6.0
197,266.0761,189.34372,367.70837,650.7543,0.89071995,6.0
197,139.95255,213.89612,220.91713,300.97668,0.52652454,2.0
197,127.48695,324.72794,200.51169,454.55414,0.28436765,4.0
198,124.69645,213.81174,235.86305,541.4841,0.9274404,6.0
198,271.21597,189.99736,367.33047,650.5263,0.8889619,6.0
198,140.86299,213.40756,212.96771,299.03098,0.36139673,2.0
199,116.57842,213.66666,265.42413,542.8327,0.9439509,6.0
199,276.07834,191.61552,367.14893,647.4506,0.89546806,6.0
200,109.83302,214.43533,289.885,543.4972,0.9474708,6.0
200,277.14862,190.29924,366.36823,644.7319,0.88903064,6.0
201,277.0855,196.83228,367.32712,646.5072,0.9053517,6.0
201,107.29663,219.54886,296.8427,542.10754,0.85618424,6.0
201,130.18893,289.9793,363.47647,389.07178,0.5137578,4.0
201,269.8741,193.40369,367.03186,353.644,0.4350243,2.0
202,284.89337,203.18474,368.0,646.71466,0.9152727,6.0
202,105.30993,220.8725,296.7181,543.6968,0.89347833,6.0
203,102.410126,223.46188,294.95853,545.27747,0.92113185,6.0
203,287.2764,213.21602,367.7716,647.0046,0.9037052,6.0
203,145.40845,289.3317,299.66592,397.55884,0.3598608,4.0
203,281.80154,229.62448,366.66565,358.8894,0.26076472,2.0
204,280.85007,207.14973,367.45404,645.6749,0.9232438,6.0
204,92.416664,224.28915,288.14612,544.1411,0.91316015,6.0
204,267.83984,222.22597,367.5349,362.067,0.29457748,2.0
205,279.6221,205.67845,366.8886,646.5146,0.9027439,6.0
205,85.63565,223.17079,281.95355,543.7878,0.7759176,6.0
205,131.14919,321.45694,297.22232,400.46817,0.2920385,4.0
206,255.087,229.81068,368.0,652.4494,0.8754455,6.0
206,82.76634,220.7917,282.56042,543.35626,0.85295594,6.0
206,130.29776,341.55362,285.70822,417.83102,0.5883546,4.0
206,113.2005,221.16347,193.8459,307.30273,0.30498135,2.0
207,109.48508,215.20953,178.85234,297.20724,0.90712625,2.0
207,70.142555,217.31439,258.1001,546.251,0.90381044,6.0
207,261.52548,261.2894,368.0,650.0884,0.8649095,6.0
207,113.89317,344.94135,269.69818,459.6301,0.85008085,4.0
207,112.17148,338.51566,275.70087,529.21484,0.30366716,6.0
208,67.59385,211.71889,236.5002,543.29376,0.95469683,6.0
208,251.74721,280.58475,368.0,653.4915,0.92621636,6.0
208,99.6395,210.83957,169.36049,293.20874,0.9092013,2.0
208,104.23677,348.25156,238.39984,491.23068,0.877507,4.0
209,66.14423,210.84607,204.0509,527.95215,0.93766195,6.0
209,92.31265,208.9512,166.56758,289.32263,0.9303236,2.0
209,241.19261,290.8752,368.0,653.41534,0.9081371,6.0
209,98.94592,343.7625,201.49878,531.3455,0.3283411,4.0
209,96.81772,346.80408,201.44635,533.7912,0.29330152,6.0
210,65.646576,206.42389,176.46716,546.7657,0.9349087,6.0
210,243.54605,300.86578,367.9779,651.8818,0.88472676,6.0
210,86.15125,205.15906,164.14653,287.6197,0.8286293,2.0
211,63.283657,206.27577,172.527,560.14136,0.931345,6.0
211,85.42836,204.08348,160.55997,284.63837,0.6822634,2.0
211,252.10228,262.50803,367.97495,647.1643,0.63584995,6.0
212,58.93051,203.99718,173.43317,568.26416,0.9259816,6.0
212,278.09268,272.06247,367.4992,650.032,0.8818713,6.0
213,52.665356,205.47046,170.99358,576.7614,0.92793757,6.0
213,277.83347,257.40817,367.6054,649.0212,0.8954768,6.0
214,50.339054,204.63745,167.47112,577.345,0.94274855,6.0
214,260.3981,243.75027,368.0,650.2613,0.910865,6.0
215,45.578117,206.25081,166.77127,581.21313,0.9336211,6.0
215,244.58923,223.68973,368.0,647.9807,0.9010908,6.0
215,72.56876,206.45392,157.60849,307.50626,0.6141837,2.0
216,41.035988,204.67877,165.9832,581.1342,0.93503237,6.0
216,228.7543,196.48698,368.0,649.92804,0.91899455,6.0
216,70.14467,205.00174,152.87987,307.3938,0.47091094,2.0
217,38.137295,202.01724,161.68916,582.8155,0.9328297,6.0
217,214.74327,195.80293,368.0,649.6354,0.91440266,6.0
218,32.95463,200.36787,161.09099,581.2154,0.93233687,6.0
218,209.63084,198.69876,368.0,647.5402,0.8736188,6.0
219,28.693153,199.29039,164.76587,580.7361,0.93869686,6.0
219,205.16605,198.28578,368.0,647.9016,0.86922705,6.0
220,24.059093,199.45001,173.56873,582.00146,0.9380318,6.0
220,200.0936,194.193,368.0,654.1553,0.69282395,6.0
220,61.334793,198.75694,146.06639,287.52008,0.628963,2.0
221,19.004684,201.24858,179.37123,587.53723,0.9403888,6.0
221,59.160767,198.10693,151.40419,285.15717,0.6761912,2.0
221,199.85619,202.33733,367.56305,653.7026,0.5012137,6.0
222,10.666551,200.31104,189.93202,596.4102,0.9394511,6.0
222,59.26562,198.54663,182.25717,285.77536,0.6099845,2.0
222,196.28848,204.40788,367.12198,653.561,0.48436022,6.0
223,7.8246064,201.01653,203.60841,602.024,0.93913895,6.0
223,192.7615,206.52556,366.4578,649.5156,0.41854578,6.0
224,8.539937,202.98256,211.36429,611.0789,0.9386331,6.0
224,63.720856,203.87196,137.45735,314.2779,0.89737654,2.0
225,6.1504807,209.18045,215.2543,627.58136,0.9302656,6.0
225,63.486706,207.49944,141.2753,322.76752,0.27867168,2.0
226,4.9024506,211.79858,221.95001,636.78125,0.85886425,6.0
226,63.23869,212.51828,144.28897,332.25677,0.7679203,2.0
226,130.80272,219.1206,264.15018,300.7873,0.61841947,1.0
226,137.8222,201.73235,264.65125,303.07587,0.39490435,2.0
227,3.7220569,208.19647,226.85555,649.9096,0.8191606,6.0
227,63.190643,214.83788,145.44954,327.98837,0.7801269,2.0
227,133.47787,203.30806,266.55475,301.7455,0.73152053,1.0
227,134.72255,199.05235,267.53995,303.41043,0.64221317,2.0
228,4.7236514,207.93938,218.21056,646.64355,0.90127695,6.0
228,65.81031,214.14368,146.16518,327.06534,0.6744505,2.0
228,136.01866,197.69147,265.56882,304.39008,0.6157384,1.0
228,135.11092,195.34518,266.06726,305.46274,0.50922585,2.0
229,4.85291,210.61119,212.8224,635.7716,0.9204781,6.0
229,132.17018,206.66405,266.0083,302.01688,0.6643477,1.0
229,133.43906,195.30139,267.1124,304.23605,0.5644397,2.0
229,259.57465,224.26537,366.09473,652.71594,0.2659408,6.0
230,3.045514,207.19923,212.52966,635.3239,0.9339725,6.0
230,131.1109,213.76994,266.99966,300.55612,0.49457833,1.0
230,132.36473,196.60704,267.15677,303.8838,0.4835146,2.0
231,1.7184381,202.84636,211.6717,637.90643,0.9370481,6.0
231,125.14698,244.37329,261.9322,299.44086,0.5315304,1.0
231,237.68321,216.44016,365.57254,651.6406,0.3918205,6.0
232,2.1248739,201.9087,205.90793,640.8624,0.9384,6.0
232,64.99061,200.86563,135.96854,305.37546,0.76222736,2.0
232,239.36287,197.26662,366.89447,652.74176,0.67235136,6.0
233,3.341991,201.25412,211.41956,637.9902,0.9399739,6.0
233,58.22562,202.06786,132.47546,292.75958,0.82952625,2.0
233,238.74258,192.67628,367.14774,652.75397,0.6508791,6.0
233,126.06438,227.2563,367.66998,305.59604,0.26798978,1.0
234,2.276944,204.99649,218.31332,634.5118,0.94066596,6.0
234,161.97789,239.00041,364.1834,306.63422,0.711299,1.0
234,232.98643,191.5353,366.7861,652.1623,0.40977857,6.0
235,1.1231465,209.65233,222.47185,634.9112,0.924265,6.0
235,138.04611,235.80255,360.38364,311.46106,0.7837791,1.0
235,177.39941,197.50456,365.2044,651.55084,0.63892806,6.0
236,0.30599776,217.3923,226.6034,637.741,0.9094399,6.0
236,173.99731,194.13446,367.155,653.6562,0.90698254,6.0
236,144.37686,234.32198,345.9237,315.1616,0.82939476,1.0
236,62.90742,216.29567,192.13455,344.06213,0.5870762,2.0
237,178.21945,194.20975,367.79904,656.0,0.93446,6.0
237,0.0,219.82243,224.92139,638.0098,0.91455954,6.0
237,174.36209,240.88976,332.88113,315.8895,0.8809333,1.0
237,77.48505,221.24446,183.94766,332.2684,0.6451532,2.0
238,187.72372,195.18298,367.55106,656.0,0.93992025,6.0
238,0.787096,282.14343,83.443954,430.19614,0.9208499,3.0
238,0.0,219.29448,223.88324,639.84436,0.9179651,6.0
238,180.50621,239.91238,328.01056,332.7206,0.8260281,1.0
238,83.33845,220.96709,182.2923,344.5763,0.7991131,2.0
239,0.84011257,221.85852,221.81955,638.23236,0.9183978,6.0
239,193.44789,191.70853,367.6124,655.1538,0.89849174,6.0
239,83.68833,220.17468,183.93178,328.48557,0.83074987,2.0
240,0.0,220.97249,224.48296,636.0563,0.92560345,6.0
240,92.52822,217.7666,182.89137,317.21768,0.91479856,2.0
240,195.49072,186.60701,367.79025,654.86694,0.8880873,6.0
241,196.24356,189.14775,368.0,653.1819,0.91876984,6.0
241,0.0,217.2746,224.02644,634.26935,0.91806436,6.0
241,96.16513,215.61618,183.04698,316.6781,0.91239715,2.0
242,194.59018,186.79413,368.0,650.7726,0.94452155,6.0
242,0.0,212.50635,216.46541,634.1544,0.91491073,6.0
242,92.1326,212.6631,169.87213,315.6672,0.50267243,2.0
243,191.99423,188.33372,368.0,650.66595,0.9417893,6.0
243,0.0,219.9617,214.76814,627.1008,0.8419786,6.0
244,183.3296,189.6984,368.0,650.4537,0.9502529,6.0
244,0.0,210.77757,215.95815,636.1255,0.9226035,6.0
244,95.40073,211.97269,195.77956,344.40326,0.79268,2.0
245,184.47122,190.44868,368.0,652.5374,0.948946,6.0
245,0.0,211.15312,210.87697,633.2315,0.93286806,6.0
245,103.56028,211.91074,193.88017,311.4246,0.80015993,2.0
246,187.34872,188.919,368.0,652.99097,0.948278,6.0
246,0.0,211.45082,212.45288,631.66315,0.93203264,6.0
246,102.21036,212.10321,191.63478,315.56607,0.8718381,2.0
247,183.39822,190.11441,367.77716,652.96246,0.9516644,6.0
247,0.0,213.91235,210.11984,629.0287,0.9332335,6.0
247,102.73601,213.18642,188.88559,319.20242,0.8806307,2.0
247,191.4437,183.64044,306.2188,303.07175,0.5134529,2.0
248,181.60394,191.45874,368.0,652.71674,0.9503412,6.0
248,0.0,214.97089,207.77678,632.9188,0.9346301,6.0
248,96.704094,213.40108,180.86967,331.09854,0.33876315,2.0
249,0.0,221.78667,216.41779,635.78796,0.9412112,6.0
249,180.00587,191.1982,368.0,652.0814,0.93626946,6.0
250,0.08625994,219.49377,209.79729,635.2548,0.93983257,6.0
250,173.285,190.92104,367.54123,652.07477,0.93712187,6.0
251,156.46025,191.80505,368.0,651.6873,0.9387929,6.0
251,0.0,221.40453,209.89069,636.0105,0.93005645,6.0
252,0.0,219.51793,218.78033,635.88306,0.9292934,6.0
252,137.51192,191.67938,368.0,652.0146,0.8971654,6.0
253,1.2029666,214.55017,221.61197,642.6699,0.83548355,6.0
253,86.95302,186.37093,364.0584,650.9025,0.43498686,6.0
254,69.57749,180.07971,368.0,654.43243,0.9153144,6.0
254,0.0,209.51665,219.7575,639.66376,0.8691986,6.0
254,71.132034,242.06421,292.3675,341.45566,0.84718037,1.0
254,44.110607,210.60382,134.66374,324.27704,0.26313147,2.0
255,98.9493,173.56744,365.6333,654.8312,0.93399614,6.0
255,105.165565,238.52399,267.66403,329.89337,0.9130804,1.0
255,0.0,209.7859,217.087,642.0192,0.87717634,6.0
255,20.326107,212.29272,138.86824,345.83734,0.50635886,2.0
256,136.28957,170.99689,365.63608,653.34485,0.9460123,6.0
256,0.0,213.9978,211.59505,640.88,0.9214112,6.0
256,125.09319,238.71933,277.12762,320.97195,0.8863518,1.0
256,3.4759145,214.99588,100.18228,337.22998,0.8577239,2.0
257,166.80235,165.21257,365.11957,651.8058,0.9482085,6.0
257,0.0,212.0593,209.2545,642.77856,0.9266226,6.0
258,169.62503,172.38445,366.5205,652.85736,0.9470096,6.0
258,0.0,219.11908,208.90831,643.08264,0.9300314,6.0
259,183.04881,180.77557,366.48322,653.51495,0.9518141,6.0
259,0.055878732,218.01779,208.23238,642.7738,0.92226136,6.0
260,0.0,221.0245,208.07005,639.5762,0.9327978,6.0
260,192.92044,193.00002,367.11804,654.47253,0.91485435,6.0
261,0.0,222.07263,210.55598,640.39124,0.9389967,6.0
261,187.84569,204.93753,367.656,653.0134,0.8850058,6.0
262,0.0,225.10342,212.8116,638.30383,0.9428299,6.0
262,185.44089,216.44878,368.0,651.9826,0.915724,6.0
263,0.0,227.61203,213.87424,636.4788,0.9345611,6.0
263,184.3446,229.0085,368.0,652.2403,0.91582656,6.0
264,0.0,231.29503,214.26163,632.0606,0.93222594,6.0
264,184.03015,244.3969,368.0,653.5401,0.9191338,6.0
265,0.0,236.76353,223.72643,633.6599,0.93977916,6.0
265,198.20659,249.68951,367.74265,651.92706,0.9177849,6.0
265,6.3972216,235.5594,138.15877,359.38132,0.5506468,2.0
266,0.0,249.22574,228.80786,629.4876,0.9434689,6.0
266,205.98917,252.70036,367.34818,649.14594,0.9321567,6.0
266,3.3229449,246.84029,133.92581,365.8278,0.25543162,2.0
267,0.0,260.27625,234.58151,636.4586,0.95069325,6.0
267,199.61836,250.94557,366.86172,648.6526,0.93978435,6.0
267,14.587376,258.47144,155.45898,373.85864,0.9072018,2.0
268,204.59814,249.9755,368.0,651.3227,0.9376999,6.0
268,36.0869,274.69623,164.83371,382.31116,0.9224678,2.0
268,0.0,273.00027,242.10455,643.8967,0.86399937,6.0
269,201.59953,247.94443,367.2342,652.6142,0.9422691,6.0
269,0.8372113,287.28583,244.83806,639.2469,0.9239681,6.0
269,57.151463,286.23892,178.27325,395.76883,0.91837096,2.0
270,174.19449,248.8359,368.0,656.0,0.9367846,6.0
270,9.619107,306.34418,224.42184,636.33685,0.9316861,6.0
270,77.34308,303.48587,192.25978,410.41492,0.8246374,2.0
271,157.61879,238.84538,365.85126,652.31866,0.7759086,6.0
271,17.33429,316.46545,242.49408,637.1621,0.35320488,6.0
271,83.89389,315.12796,201.73645,413.67087,0.2566911,2.0
272,26.559572,321.12204,347.9549,643.50446,0.6167579,6.0
273,23.26883,229.19057,368.0,652.35394,0.77808136,6.0
274,25.75563,219.81784,368.0,652.1254,0.9188934,6.0
275,23.087152,218.00365,368.0,651.6149,0.95216507,6.0
276,25.250607,219.07262,368.0,650.94275,0.9531022,6.0
277,27.459026,220.22775,358.13632,650.9632,0.9457655,6.0
278,24.767918,221.99277,350.50995,650.5171,0.8417264,6.0
279,20.42841,213.56229,239.93547,646.05176,0.86314976,6.0
279,178.08662,277.21075,350.42197,649.8644,0.69215816,6.0
280,6.7071333,213.44894,203.18646,646.38086,0.8365071,6.0
280,148.29529,263.48657,348.03317,647.1229,0.6047556,6.0
281,171.83192,251.50037,344.86032,647.0105,0.84196204,6.0
281,0.45941305,211.98666,213.49286,655.02875,0.55041987,6.0
282,148.975,240.28816,344.4974,645.9638,0.8152782,6.0
282,201.91364,238.12851,312.87485,364.77994,0.780725,2.0
282,2.5313172,222.64517,177.09209,653.73303,0.50549686,6.0
283,124.65785,229.6419,349.74896,641.89734,0.9317702,6.0
283,197.8576,226.44164,307.3968,348.1667,0.90435576,2.0
283,2.8661594,213.64758,180.71382,654.7395,0.8388413,6.0
284,1.0866421,209.02792,200.27438,653.30865,0.8942057,6.0
284,200.4891,214.3822,297.31265,337.90833,0.8496912,2.0
284,148.20576,221.41222,343.99008,637.84296,0.8395422,6.0
285,167.11067,207.98137,346.38358,637.71265,0.9232036,6.0
285,198.86761,206.26854,287.21753,324.1869,0.84294355,2.0
285,2.2687643,203.45938,175.33937,654.6963,0.839689,6.0
286,179.94426,200.6881,346.5659,637.3745,0.9255785,6.0
286,199.98224,199.30782,281.83896,319.40854,0.69519776,2.0
286,1.7887411,200.37791,146.19342,652.6361,0.6551532,6.0
287,193.43645,194.48807,348.32907,636.928,0.9308722,6.0
287,198.12262,194.0879,278.9072,316.47882,0.8766514,2.0
287,1.0799443,195.3287,83.40892,651.82367,0.82372046,6.0
288,198.48315,192.41585,356.29037,637.77814,0.9279156,6.0
288,0.86181736,193.29793,76.190704,651.46246,0.9036973,6.0
288,198.24582,192.03342,276.80215,316.4149,0.8728417,2.0
289,197.27853,193.45164,361.6375,634.381,0.9329818,6.0
289,0.7407383,197.73238,72.73782,649.32825,0.8984275,6.0
289,198.09846,192.23813,279.6489,309.006,0.8472411,2.0
290,196.50185,197.11171,365.41666,636.00134,0.9368956,6.0
290,0.97654647,191.53801,70.35787,650.5067,0.7950424,6.0
290,199.80272,193.55486,281.21317,305.59692,0.75404245,2.0
291,211.54471,198.1957,368.0,639.3929,0.93251026,6.0
291,1.3511659,189.4839,79.051796,652.43634,0.9016085,6.0
291,209.47601,197.04414,289.7491,309.9415,0.3774347,2.0
292,224.8719,202.22046,368.0,644.05884,0.93102217,6.0
292,0.0,178.46854,95.09599,655.737,0.85296917,6.0
293,232.53006,202.26874,367.3007,601.2596,0.9328904,6.0
293,229.14919,202.09315,317.39835,319.33,0.904916,2.0
293,0.0,194.69514,97.65106,655.07434,0.7949257,6.0
294,238.40099,203.1146,367.33035,607.1426,0.93273544,6.0
294,231.969,202.50166,327.04617,317.9112,0.9036249,2.0
294,0.17939767,234.28584,100.31496,652.80975,0.87734056,6.0
295,250.46887,201.6483,368.0,641.26715,0.9155972,6.0
295,244.40242,200.35864,349.16296,318.71536,0.9077386,2.0
295,0.4020602,253.40166,92.88538,651.02844,0.8866007,6.0
296,253.29366,196.96681,362.93283,317.53638,0.9175338,2.0
296,0.0,212.11671,92.09874,652.77386,0.88909924,6.0
296,262.3212,198.93932,367.9249,642.5101,0.8877257,6.0
297,261.6938,194.2233,363.8933,314.81885,0.91972804,2.0
297,0.005571842,208.02898,96.81623,631.5027,0.90398574,6.0
297,273.3108,198.82187,368.0,639.499,0.8942665,6.0
298,271.5542,194.06888,365.60052,311.89542,0.9211217,2.0
298,277.7949,198.08884,367.5517,636.7259,0.91040075,6.0
298,0.0,200.04097,96.08263,633.33026,0.9070347,6.0
299,279.53586,193.77875,365.61935,305.9566,0.9229382,2.0
299,282.66028,199.9252,367.998,629.66565,0.9156796,6.0
299,0.40873078,196.29823,100.26605,641.4035,0.88741624,6.0
300,283.8994,194.77385,366.66916,318.36597,0.91987896,2.0
300,275.59494,201.4728,368.0,620.892,0.91629064,6.0
300,0.5697003,201.57825,88.51252,636.48193,0.83811814,6.0
301,283.73804,196.24902,367.38858,317.966,0.9203483,2.0
301,254.4387,203.93567,368.0,611.7651,0.8958392,6.0
301,0.77461505,204.22911,82.05662,636.347,0.7310091,6.0
301,0.33249235,200.58963,81.04602,324.61093,0.33226326,2.0
302,279.18942,201.33928,367.13043,304.75305,0.91595924,2.0
302,244.93408,210.10419,368.0,611.6566,0.91158986,6.0
302,0.07831077,229.13988,82.11824,322.42468,0.80746645,2.0
302,0.2622715,219.16138,75.13416,628.35114,0.7996559,6.0
303,243.15031,210.50467,368.0,616.48865,0.9176542,6.0
303,282.64468,202.82678,367.22263,323.93982,0.86239773,2.0
303,0.8407147,212.52675,72.48098,625.8338,0.77396166,6.0
304,252.64778,209.64417,368.0,622.85095,0.918047,6.0
304,274.35022,203.4411,367.17407,318.5606,0.9098135,2.0
304,0.8187401,206.43848,69.240814,632.78204,0.6543122,6.0
305,256.23184,203.64322,368.0,627.5599,0.9228577,6.0
305,271.0348,202.20543,367.52686,309.45248,0.91243863,2.0
305,0.70675784,219.11598,64.55412,626.3482,0.73844403,6.0
306,260.7104,203.12694,368.0,627.4394,0.9223804,6.0
306,272.37903,198.10574,367.90042,308.55145,0.91796464,2.0
306,0.5414286,219.79456,65.07151,621.2705,0.68927324,6.0
307,263.5223,201.06651,368.0,627.74854,0.92509085,6.0
307,269.8537,194.52794,367.9095,303.55435,0.91063404,2.0
307,1.0474437,226.99207,60.70659,621.02356,0.7291582,6.0
308,269.95587,198.80939,367.193,631.27905,0.9282823,6.0
308,269.75058,189.89241,367.97296,304.59067,0.9198093,2.0
308,0.0,218.2987,50.728233,617.203,0.47055298,6.0
